ride_id,user_id,start_station,start_ts,weekday,is_weekend,is_holiday,month,planned_duration_min,weather,temp_bucket,wind_bucket,event_nearby,station_congestion_base,network_congestion_index,user_tardiness_propensity,late_return
R26486,U2449,S1,2024-01-19 08:14:00,4,0,0,1,23,rain,mild,breezy,0,0.818,0.985,0.015,0
R26487,U2480,S3,2024-04-01 18:01:00,0,0,1,4,23,sun,warm,calm,0,0.178,1.0,0.035,0
R26488,U2069,S4,2024-03-04 21:03:00,0,0,0,3,45,sun,cold,calm,0,0.106,1.0,0.073,0
R26489,U2786,S2,2024-05-09 18:58:00,3,0,0,5,37,wind,mild,breezy,0,0.238,1.0,0.014,0
R26490,U2812,S3,2024-04-23 18:57:00,1,0,0,4,46,sun,cold,breezy,0,0.178,1.0,0.052,1
R26491,U1670,S1,2024-02-21 18:29:00,2,0,0,2,20,wind,warm,calm,0,0.818,1.0,0.059,0
R26492,U2982,S2,2024-05-16 23:21:00,3,0,0,5,99,clouds,mild,calm,0,0.238,1.0,0.021,1
R26493,U1046,S3,2024-04-11 12:36:00,3,0,0,4,44,sun,cold,calm,0,0.178,0.982,0.006,0
R26494,U1918,S1,2024-06-07 09:30:00,4,0,0,6,36,sun,warm,calm,0,0.818,1.0,0.043,1
R26495,U2882,S3,2024-06-20 18:52:00,3,0,0,6,31,sun,mild,calm,0,0.178,1.0,0.24,1
R26496,U2650,S1,2024-06-22 12:06:00,5,1,0,6,11,sun,warm,calm,0,0.818,0.95,0.132,0
R26497,U2460,S1,2024-01-23 17:57:00,1,0,0,1,20,sun,mild,calm,0,0.818,1.0,0.118,0
R26498,U2722,S3,2024-04-05 19:44:00,4,0,0,4,11,sun,cold,calm,1,0.178,1.0,0.054,0
R26499,U2699,S3,2024-01-06 07:56:00,5,1,0,1,50,rain,cold,breezy,0,0.178,0.961,0.208,0
R26500,U1094,S1,2024-06-07 13:28:00,4,0,0,6,21,sun,warm,windy,0,0.818,0.977,0.468,0
R26501,U2636,S3,2024-05-06 07:43:00,0,0,0,5,35,sun,mild,calm,0,0.178,0.995,0.043,0
R26502,U2889,S1,2024-02-17 09:10:00,5,1,0,2,42,wind,cold,breezy,0,0.818,0.964,0.076,1
R26503,U1093,S2,2024-04-19 13:46:00,4,0,0,4,17,sun,mild,calm,0,0.238,0.967,0.159,0
R26504,U2082,S2,2024-04-10 07:15:00,2,0,0,4,37,sun,mild,calm,0,0.238,1.0,0.001,0
R26505,U1177,S1,2024-04-07 17:00:00,6,1,0,4,13,sun,warm,breezy,0,0.818,0.985,0.024,1
R26506,U1680,S3,2024-04-07 20:36:00,6,1,0,4,29,sun,mild,calm,0,0.178,1.0,0.012,0
R26507,U1056,S1,2024-06-26 08:16:00,2,0,0,6,64,rain,mild,calm,0,0.818,1.0,0.399,0
R26508,U2230,S2,2024-05-18 19:51:00,5,1,0,5,42,rain,mild,calm,0,0.238,1.0,0.174,1
R26509,U2192,S3,2024-03-13 11:12:00,2,0,0,3,53,clouds,warm,calm,0,0.178,0.996,0.157,0
R26510,U2005,S2,2024-05-19 07:06:00,6,1,0,5,13,sun,mild,calm,1,0.238,1.0,0.109,0
R26511,U1388,S1,2024-01-26 08:18:00,4,0,0,1,25,wind,mild,breezy,1,0.818,1.0,0.03,1
R26512,U2899,S2,2024-02-21 18:11:00,2,0,0,2,21,rain,cold,windy,0,0.238,1.0,0.007,0
R26513,U1711,S2,2024-01-22 07:53:00,0,0,0,1,33,rain,cold,breezy,0,0.238,0.957,0.111,0
R26514,U1479,S1,2024-06-08 18:51:00,5,1,0,6,14,sun,mild,breezy,0,0.818,1.0,0.036,1
R26515,U2971,S1,2024-01-05 16:36:00,4,0,0,1,33,sun,cold,breezy,0,0.818,1.0,0.214,1
R26516,U2203,S2,2024-06-09 18:43:00,6,1,0,6,26,sun,mild,calm,0,0.238,1.0,0.128,1
R26517,U2552,S2,2024-05-29 17:13:00,2,0,0,5,19,clouds,mild,calm,0,0.238,0.99,0.015,1
R26518,U1244,S5,2024-06-19 09:55:00,2,0,0,6,31,sun,warm,calm,0,0.0,0.977,0.078,0
R26519,U2376,S1,2024-05-17 18:46:00,4,0,0,5,10,sun,warm,calm,0,0.818,1.0,0.11,0
R26520,U1313,S2,2024-03-23 09:09:00,5,1,0,3,36,clouds,mild,calm,0,0.238,0.97,0.039,1
R26521,U2386,S4,2024-05-26 19:30:00,6,1,0,5,28,sun,warm,calm,0,0.106,1.0,0.022,0
R26522,U1155,S2,2024-06-26 11:39:00,2,0,0,6,51,sun,warm,breezy,0,0.238,0.998,0.205,0
R26523,U2450,S1,2024-06-09 07:06:00,6,1,0,6,43,sun,mild,calm,0,0.818,1.0,0.045,0
R26524,U1978,S3,2024-05-21 19:13:00,1,0,0,5,18,wind,cold,calm,0,0.178,1.0,0.03,0
R26525,U1865,S1,2024-05-18 14:03:00,5,1,0,5,24,sun,cold,breezy,0,0.818,1.0,0.167,1
R26526,U2476,S2,2024-04-27 09:18:00,5,1,0,4,19,rain,mild,breezy,0,0.238,0.994,0.148,1
R26527,U2877,S3,2024-06-09 16:06:00,6,1,0,6,27,sun,warm,calm,0,0.178,0.972,0.038,0
R26528,U2365,S5,2024-03-18 09:32:00,0,0,0,3,33,wind,mild,breezy,0,0.0,1.0,0.158,1
R26529,U2541,S3,2024-03-31 07:08:00,6,1,0,3,32,sun,mild,calm,0,0.178,0.948,0.081,1
R26530,U1177,S1,2024-05-31 09:22:00,4,0,0,5,31,clouds,mild,calm,0,0.818,0.971,0.024,0
R26531,U1731,S1,2024-02-17 18:14:00,5,1,0,2,28,sun,cold,calm,0,0.818,1.0,0.011,1
R26532,U2440,S3,2024-05-17 18:34:00,4,0,0,5,25,sun,mild,calm,0,0.178,1.0,0.011,0
R26533,U1087,S1,2024-01-20 18:24:00,5,1,0,1,37,sun,mild,calm,0,0.818,1.0,0.081,0
R26534,U1636,S2,2024-04-15 17:23:00,0,0,0,4,12,sun,cold,calm,0,0.238,1.0,0.128,0
R26535,U2019,S5,2024-01-07 11:28:00,6,1,0,1,50,clouds,cold,breezy,0,0.0,1.0,0.203,1
R26536,U1888,S1,2024-06-28 18:45:00,4,0,0,6,12,clouds,mild,calm,0,0.818,1.0,0.026,1
R26537,U2266,S2,2024-05-31 18:44:00,4,0,0,5,16,wind,warm,calm,0,0.238,1.0,0.027,1
R26538,U2563,S3,2024-02-14 19:14:00,2,0,0,2,59,clouds,mild,calm,0,0.178,1.0,0.036,0
R26539,U2455,S1,2024-01-28 09:51:00,6,1,0,1,41,rain,cold,calm,0,0.818,1.0,0.02,1
R26540,U2178,S3,2024-04-25 18:04:00,3,0,0,4,17,clouds,cold,calm,0,0.178,1.0,0.065,0
R26541,U1428,S1,2024-06-11 08:33:00,1,0,0,6,14,clouds,warm,breezy,0,0.818,1.0,0.088,0
R26542,U1924,S2,2024-02-27 15:47:00,1,0,0,2,22,rain,cold,breezy,0,0.238,1.0,0.052,1
R26543,U1083,S4,2024-06-22 18:45:00,5,1,0,6,17,sun,warm,breezy,0,0.106,1.0,0.032,0
R26544,U2491,S1,2024-03-23 18:53:00,5,1,0,3,42,sun,mild,calm,0,0.818,1.0,0.166,0
R26545,U2167,S1,2024-03-20 17:21:00,2,0,0,3,25,sun,mild,calm,0,0.818,1.0,0.098,0
R26546,U2055,S1,2024-03-02 11:49:00,5,1,0,3,12,sun,mild,breezy,0,0.818,0.955,0.003,0
R26547,U2092,S1,2024-02-18 10:54:00,6,1,0,2,39,sun,mild,calm,0,0.818,1.0,0.074,1
R26548,U1456,S1,2024-03-01 21:26:00,4,0,0,3,18,sun,cold,calm,0,0.818,1.0,0.068,0
R26549,U2598,S1,2024-02-01 07:31:00,3,0,0,2,24,clouds,cold,windy,0,0.818,1.0,0.051,1
R26550,U2519,S1,2024-03-08 07:26:00,4,0,0,3,24,clouds,warm,calm,0,0.818,1.0,0.148,0
R26551,U2239,S1,2024-02-22 09:20:00,3,0,0,2,61,rain,cold,calm,0,0.818,0.978,0.113,0
R26552,U2100,S2,2024-01-11 18:18:00,3,0,0,1,18,rain,cold,breezy,0,0.238,1.0,0.116,1
R26553,U1776,S1,2024-03-06 18:12:00,2,0,0,3,24,sun,warm,calm,0,0.818,1.0,0.385,0
R26554,U2257,S3,2024-01-08 08:28:00,0,0,0,1,21,clouds,cold,breezy,0,0.178,1.0,0.1,0
R26555,U2709,S3,2024-02-02 18:57:00,4,0,0,2,32,rain,cold,breezy,0,0.178,1.0,0.06,1
R26556,U1252,S3,2024-05-10 19:02:00,4,0,0,5,36,rain,cold,breezy,0,0.178,1.0,0.018,1
R26557,U2471,S1,2024-01-05 20:08:00,4,0,0,1,27,sun,cold,breezy,1,0.818,1.0,0.111,1
R26558,U2112,S4,2024-02-25 07:40:00,6,1,0,2,27,clouds,cold,breezy,0,0.106,0.984,0.103,0
R26559,U2618,S5,2024-05-03 07:44:00,4,0,0,5,38,sun,cold,calm,0,0.0,1.0,0.174,1
R26560,U1914,S3,2024-01-04 12:42:00,3,0,0,1,49,clouds,mild,breezy,0,0.178,0.961,0.014,1
R26561,U1922,S4,2024-05-12 13:15:00,6,1,0,5,34,rain,mild,calm,0,0.106,1.0,0.172,0
R26562,U1737,S2,2024-01-15 07:49:00,0,0,0,1,36,rain,cold,breezy,0,0.238,1.0,0.007,0
R26563,U1314,S1,2024-01-10 20:00:00,2,0,0,1,23,clouds,cold,calm,0,0.818,1.0,0.044,0
R26564,U2641,S3,2024-02-05 21:38:00,0,0,0,2,28,clouds,cold,breezy,0,0.178,1.0,0.01,1
R26565,U2022,S1,2024-06-03 08:58:00,0,0,0,6,20,sun,warm,calm,0,0.818,1.0,0.042,0
R26566,U2401,S3,2024-01-09 19:10:00,1,0,0,1,22,rain,cold,breezy,0,0.178,1.0,0.108,1
R26567,U1991,S1,2024-01-18 13:59:00,3,0,0,1,26,sun,cold,calm,0,0.818,0.984,0.062,0
R26568,U2137,S2,2024-06-19 11:51:00,2,0,0,6,18,clouds,warm,breezy,0,0.238,0.943,0.045,0
R26569,U2480,S3,2024-04-19 19:17:00,4,0,0,4,78,sun,mild,calm,0,0.178,1.0,0.035,0
R26570,U2781,S2,2024-04-12 12:22:00,4,0,0,4,24,sun,cold,breezy,1,0.238,1.0,0.028,0
R26571,U1143,S2,2024-01-08 11:15:00,0,0,0,1,28,rain,mild,breezy,0,0.238,1.0,0.084,0
R26572,U2946,S1,2024-03-11 07:38:00,0,0,0,3,29,sun,cold,calm,0,0.818,0.992,0.085,0
R26573,U2164,S2,2024-04-13 17:47:00,5,1,0,4,23,sun,warm,calm,0,0.238,1.0,0.048,0
R26574,U1918,S3,2024-04-05 19:12:00,4,0,0,4,41,rain,warm,calm,1,0.178,1.0,0.043,1
R26575,U2830,S2,2024-04-03 07:40:00,2,0,0,4,39,clouds,warm,calm,0,0.238,1.0,0.105,0
R26576,U2093,S2,2024-01-21 12:24:00,6,1,0,1,25,rain,cold,breezy,0,0.238,1.0,0.045,0
R26577,U1970,S2,2024-06-27 08:12:00,3,0,0,6,34,sun,warm,calm,0,0.238,1.0,0.108,1
R26578,U1802,S2,2024-05-06 12:37:00,0,0,0,5,45,sun,warm,breezy,0,0.238,1.0,0.081,0
R26579,U2947,S5,2024-02-13 08:27:00,1,0,0,2,32,sun,cold,breezy,0,0.0,0.977,0.278,1
R26580,U1864,S2,2024-06-23 17:39:00,6,1,0,6,30,sun,warm,breezy,0,0.238,0.996,0.035,0
R26581,U1000,S2,2024-02-24 18:38:00,5,1,0,2,60,rain,cold,calm,0,0.238,1.0,0.012,1
R26582,U2977,S4,2024-01-24 18:18:00,2,0,0,1,14,sun,cold,calm,0,0.106,1.0,0.072,0
R26583,U2208,S1,2024-06-09 11:19:00,6,1,0,6,58,rain,warm,calm,0,0.818,0.98,0.005,1
R26584,U2626,S2,2024-01-28 21:35:00,6,1,0,1,26,sun,mild,breezy,0,0.238,1.0,0.043,1
R26585,U2031,S3,2024-01-11 17:06:00,3,0,0,1,20,sun,cold,calm,0,0.178,0.988,0.009,0
R26586,U1541,S1,2024-04-23 13:00:00,1,0,0,4,34,sun,cold,calm,0,0.818,0.986,0.168,0
R26587,U2491,S2,2024-02-17 13:05:00,5,1,0,2,52,clouds,mild,breezy,0,0.238,1.0,0.166,1
R26588,U1292,S4,2024-01-28 18:35:00,6,1,0,1,20,rain,cold,calm,0,0.106,1.0,0.006,1
R26589,U2391,S2,2024-01-19 18:43:00,4,0,0,1,27,clouds,cold,calm,0,0.238,1.0,0.059,0
R26590,U1846,S3,2024-01-23 18:54:00,1,0,0,1,22,snow,cold,breezy,0,0.178,1.0,0.075,0
R26591,U1721,S2,2024-06-21 18:46:00,4,0,0,6,31,sun,mild,calm,0,0.238,1.0,0.102,0
R26592,U1627,S1,2024-04-30 11:31:00,1,0,0,4,13,rain,mild,breezy,0,0.818,0.973,0.109,1
R26593,U2904,S1,2024-05-31 08:42:00,4,0,0,5,49,clouds,cold,calm,0,0.818,0.993,0.211,0
R26594,U1105,S1,2024-04-21 17:26:00,6,1,0,4,12,rain,mild,windy,0,0.818,1.0,0.061,1
R26595,U1122,S1,2024-04-07 19:51:00,6,1,0,4,20,sun,mild,calm,1,0.818,1.0,0.035,0
R26596,U1117,S2,2024-02-09 13:28:00,4,0,0,2,33,rain,cold,breezy,0,0.238,0.97,0.038,0
R26597,U1814,S1,2024-06-23 08:53:00,6,1,0,6,25,sun,mild,calm,0,0.818,1.0,0.078,1
R26598,U1349,S1,2024-05-28 21:05:00,1,0,0,5,27,sun,cold,breezy,0,0.818,1.0,0.033,0
R26599,U2059,S5,2024-04-05 18:23:00,4,0,0,4,29,clouds,mild,calm,0,0.0,1.0,0.09,1
R26600,U1825,S5,2024-01-19 11:25:00,4,0,0,1,32,sun,cold,calm,0,0.0,0.992,0.045,0
R26601,U2944,S1,2024-05-16 08:22:00,3,0,0,5,24,sun,warm,breezy,0,0.818,0.952,0.195,0
R26602,U2464,S2,2024-02-29 16:49:00,3,0,0,2,68,clouds,mild,calm,0,0.238,0.973,0.119,0
R26603,U1558,S4,2024-02-07 07:23:00,2,0,0,2,14,clouds,cold,calm,0,0.106,1.0,0.305,0
R26604,U2139,S3,2024-05-12 11:56:00,6,1,0,5,38,sun,warm,breezy,0,0.178,0.958,0.175,1
R26605,U1802,S1,2024-05-30 21:23:00,3,0,0,5,13,rain,warm,breezy,0,0.818,1.0,0.081,0
R26606,U1552,S1,2024-04-20 20:10:00,5,1,0,4,34,sun,mild,calm,0,0.818,1.0,0.022,0
R26607,U2966,S2,2024-01-14 22:57:00,6,1,0,1,41,rain,mild,calm,0,0.238,1.0,0.007,0
R26608,U2024,S1,2024-04-18 12:41:00,3,0,0,4,42,clouds,cold,calm,0,0.818,1.0,0.253,1
R26609,U1898,S1,2024-06-14 08:30:00,4,0,0,6,15,sun,warm,calm,0,0.818,0.997,0.09,0
R26610,U2011,S1,2024-05-03 23:30:00,4,0,0,5,22,sun,mild,calm,0,0.818,1.0,0.057,1
R26611,U2514,S1,2024-02-17 18:24:00,5,1,0,2,37,sun,cold,breezy,0,0.818,1.0,0.082,1
R26612,U1050,S1,2024-04-26 17:56:00,4,0,0,4,22,sun,mild,calm,0,0.818,1.0,0.002,0
R26613,U2307,S3,2024-02-14 07:51:00,2,0,0,2,25,clouds,cold,calm,0,0.178,0.971,0.141,0
R26614,U1940,S4,2024-06-06 17:27:00,3,0,0,6,16,clouds,warm,breezy,0,0.106,1.0,0.081,0
R26615,U1464,S5,2024-06-01 10:42:00,5,1,0,6,20,sun,mild,calm,0,0.0,0.999,0.052,0
R26616,U1684,S3,2024-04-12 22:13:00,4,0,0,4,22,sun,mild,calm,0,0.178,1.0,0.12,0
R26617,U1264,S4,2024-01-25 17:24:00,3,0,0,1,19,clouds,mild,calm,0,0.106,1.0,0.05,0
R26618,U2207,S1,2024-03-13 09:02:00,2,0,0,3,21,rain,warm,calm,0,0.818,0.975,0.009,0
R26619,U2482,S5,2024-01-22 09:19:00,0,0,0,1,44,rain,cold,calm,0,0.0,1.0,0.311,1
R26620,U2186,S1,2024-05-17 07:45:00,4,0,0,5,26,rain,mild,breezy,1,0.818,0.956,0.102,1
R26621,U1174,S1,2024-05-02 18:21:00,3,0,0,5,27,clouds,mild,calm,0,0.818,1.0,0.053,1
R26622,U2827,S1,2024-02-16 08:43:00,4,0,0,2,31,rain,cold,windy,0,0.818,0.983,0.039,0
R26623,U2996,S1,2024-06-03 17:59:00,0,0,0,6,14,clouds,warm,calm,0,0.818,0.965,0.127,0
R26624,U2212,S1,2024-05-16 12:55:00,3,0,0,5,37,rain,warm,calm,0,0.818,1.0,0.132,0
R26625,U1488,S1,2024-06-17 18:21:00,0,0,0,6,29,sun,warm,calm,0,0.818,1.0,0.052,0
R26626,U2471,S1,2024-02-20 18:03:00,1,0,0,2,24,clouds,cold,calm,0,0.818,1.0,0.111,1
R26627,U1129,S5,2024-02-01 11:54:00,3,0,0,2,88,clouds,cold,windy,0,0.0,1.0,0.058,0
R26628,U1064,S1,2024-03-27 07:58:00,2,0,0,3,35,sun,mild,calm,0,0.818,1.0,0.107,0
R26629,U1535,S3,2024-02-17 11:56:00,5,1,0,2,40,rain,cold,calm,0,0.178,1.0,0.061,1
R26630,U1409,S3,2024-05-13 23:11:00,0,0,0,5,26,sun,warm,breezy,0,0.178,1.0,0.034,0
R26631,U2449,S1,2024-03-17 12:04:00,6,1,0,3,35,sun,mild,calm,0,0.818,0.996,0.015,0
R26632,U2569,S4,2024-04-22 08:33:00,0,0,0,4,43,sun,cold,windy,0,0.106,1.0,0.247,0
R26633,U2355,S1,2024-01-31 19:38:00,2,0,0,1,38,clouds,cold,breezy,0,0.818,1.0,0.052,0
R26634,U2689,S5,2024-01-16 07:33:00,1,0,0,1,20,sun,mild,windy,0,0.0,1.0,0.042,0
R26635,U2363,S3,2024-06-17 18:02:00,0,0,0,6,39,sun,warm,breezy,0,0.178,1.0,0.324,1
R26636,U1119,S3,2024-03-21 12:02:00,3,0,0,3,25,sun,mild,calm,1,0.178,1.0,0.092,0
R26637,U1027,S1,2024-01-26 22:22:00,4,0,0,1,19,sun,cold,calm,0,0.818,1.0,0.01,0
R26638,U2685,S4,2024-05-26 18:37:00,6,1,0,5,23,clouds,mild,calm,0,0.106,1.0,0.079,0
R26639,U1374,S2,2024-01-24 20:14:00,2,0,0,1,21,rain,mild,calm,0,0.238,1.0,0.269,0
R26640,U1753,S4,2024-06-28 07:20:00,4,0,0,6,47,sun,mild,breezy,0,0.106,0.972,0.254,0
R26641,U1187,S3,2024-03-10 07:35:00,6,1,0,3,25,clouds,warm,breezy,0,0.178,1.0,0.046,0
R26642,U2972,S5,2024-03-25 09:50:00,0,0,0,3,40,sun,warm,calm,0,0.0,1.0,0.004,0
R26643,U2091,S1,2024-02-16 19:31:00,4,0,0,2,16,rain,cold,calm,0,0.818,1.0,0.08,1
R26644,U2141,S1,2024-01-16 21:31:00,1,0,0,1,30,wind,mild,calm,0,0.818,1.0,0.046,0
R26645,U2661,S1,2024-03-14 08:15:00,3,0,0,3,17,sun,mild,breezy,0,0.818,0.951,0.042,0
R26646,U1404,S2,2024-03-06 21:04:00,2,0,0,3,29,clouds,cold,calm,0,0.238,1.0,0.013,1
R26647,U1185,S4,2024-03-21 17:41:00,3,0,0,3,24,rain,mild,breezy,0,0.106,0.993,0.203,0
R26648,U1716,S3,2024-03-29 18:33:00,4,0,0,3,24,sun,cold,calm,0,0.178,1.0,0.011,1
R26649,U1710,S5,2024-04-23 21:11:00,1,0,0,4,22,sun,warm,calm,0,0.0,1.0,0.034,0
R26650,U2798,S1,2024-01-14 21:57:00,6,1,0,1,17,rain,cold,calm,0,0.818,1.0,0.045,1
R26651,U2874,S1,2024-03-06 17:27:00,2,0,0,3,36,sun,mild,windy,0,0.818,0.937,0.089,0
R26652,U1095,S4,2024-06-04 17:49:00,1,0,0,6,26,sun,mild,calm,0,0.106,0.979,0.029,0
R26653,U1829,S5,2024-06-20 19:17:00,3,0,0,6,19,sun,warm,breezy,0,0.0,1.0,0.126,0
R26654,U1832,S1,2024-04-06 07:44:00,5,1,0,4,18,sun,mild,calm,0,0.818,0.966,0.106,0
R26655,U2603,S1,2024-03-06 12:12:00,2,0,0,3,37,sun,warm,calm,0,0.818,1.0,0.049,0
R26656,U1732,S1,2024-03-15 16:54:00,4,0,0,3,18,sun,warm,calm,1,0.818,0.977,0.049,1
R26657,U1546,S1,2024-05-20 08:45:00,0,0,0,5,26,sun,mild,calm,0,0.818,0.987,0.099,0
R26658,U2651,S1,2024-03-12 13:42:00,1,0,0,3,28,sun,mild,calm,0,0.818,0.969,0.044,1
R26659,U1025,S1,2024-06-19 12:22:00,2,0,0,6,47,sun,mild,calm,0,0.818,1.0,0.061,0
R26660,U1743,S4,2024-01-06 19:09:00,5,1,0,1,36,sun,mild,breezy,0,0.106,1.0,0.143,0
R26661,U1754,S2,2024-04-19 06:38:00,4,0,0,4,31,rain,warm,calm,0,0.238,1.0,0.089,1
R26662,U1244,S2,2024-04-03 21:22:00,2,0,0,4,32,sun,warm,breezy,0,0.238,1.0,0.078,1
R26663,U2351,S3,2024-03-22 19:39:00,4,0,0,3,46,clouds,mild,calm,0,0.178,1.0,0.032,0
R26664,U1020,S1,2024-03-26 09:05:00,1,0,0,3,38,sun,mild,breezy,0,0.818,0.987,0.107,0
R26665,U2973,S2,2024-01-29 14:15:00,0,0,0,1,16,rain,cold,windy,0,0.238,0.994,0.089,0
R26666,U1639,S1,2024-03-03 09:29:00,6,1,0,3,21,sun,mild,breezy,0,0.818,0.984,0.175,1
R26667,U2738,S3,2024-03-04 09:32:00,0,0,0,3,24,rain,cold,windy,0,0.178,1.0,0.037,0
R26668,U2936,S1,2024-04-28 11:15:00,6,1,0,4,13,sun,mild,calm,0,0.818,1.0,0.008,0
R26669,U2634,S2,2024-04-17 12:29:00,2,0,0,4,17,clouds,warm,breezy,0,0.238,0.998,0.003,0
R26670,U2366,S1,2024-03-14 17:42:00,3,0,0,3,18,sun,mild,calm,0,0.818,0.971,0.147,0
R26671,U1606,S1,2024-04-03 09:00:00,2,0,0,4,26,clouds,mild,breezy,0,0.818,0.988,0.252,1
R26672,U2684,S2,2024-04-12 12:04:00,4,0,0,4,36,rain,warm,calm,0,0.238,1.0,0.231,0
R26673,U2768,S2,2024-01-09 22:30:00,1,0,0,1,23,rain,cold,breezy,0,0.238,1.0,0.074,0
R26674,U1509,S1,2024-06-08 16:04:00,5,1,0,6,19,sun,warm,breezy,0,0.818,1.0,0.054,0
R26675,U1200,S2,2024-06-09 05:04:00,6,1,0,6,31,rain,warm,calm,0,0.238,1.0,0.022,1
R26676,U1215,S2,2024-03-06 20:57:00,2,0,0,3,59,rain,mild,calm,0,0.238,1.0,0.046,0
R26677,U2201,S1,2024-05-16 11:11:00,3,0,0,5,35,sun,mild,calm,0,0.818,1.0,0.028,0
R26678,U1536,S5,2024-03-12 18:51:00,1,0,0,3,32,sun,mild,calm,0,0.0,1.0,0.037,0
R26679,U1094,S4,2024-01-13 20:25:00,5,1,0,1,12,rain,cold,calm,0,0.106,1.0,0.468,0
R26680,U2161,S5,2024-06-04 17:21:00,1,0,0,6,18,sun,warm,windy,0,0.0,0.96,0.106,0
R26681,U1769,S1,2024-02-18 16:37:00,6,1,0,2,23,wind,cold,breezy,0,0.818,0.95,0.112,1
R26682,U2641,S4,2024-03-05 20:00:00,1,0,0,3,20,sun,warm,breezy,0,0.106,1.0,0.01,1
R26683,U1451,S2,2024-04-13 08:18:00,5,1,0,4,8,clouds,warm,calm,0,0.238,0.972,0.032,0
R26684,U2162,S2,2024-03-20 18:17:00,2,0,0,3,24,rain,warm,breezy,1,0.238,1.0,0.127,1
R26685,U1622,S5,2024-02-17 10:00:00,5,1,0,2,27,sun,cold,windy,0,0.0,0.99,0.059,1
R26686,U2648,S2,2024-05-24 08:15:00,4,0,0,5,23,sun,warm,breezy,0,0.238,0.945,0.041,1
R26687,U2975,S4,2024-03-05 17:20:00,1,0,0,3,29,sun,mild,calm,0,0.106,0.992,0.081,0
R26688,U1348,S3,2024-04-16 07:44:00,1,0,0,4,21,rain,mild,breezy,0,0.178,0.989,0.01,1
R26689,U1891,S2,2024-04-29 08:24:00,0,0,0,4,34,sun,cold,calm,0,0.238,0.986,0.173,0
R26690,U1384,S5,2024-06-17 09:28:00,0,0,0,6,39,sun,warm,calm,0,0.0,0.963,0.173,0
R26691,U1464,S2,2024-03-27 22:12:00,2,0,0,3,37,rain,warm,calm,0,0.238,1.0,0.052,1
R26692,U2370,S5,2024-03-25 08:34:00,0,0,0,3,20,clouds,warm,breezy,0,0.0,1.0,0.043,0
R26693,U2302,S1,2024-06-13 11:54:00,3,0,0,6,28,sun,mild,breezy,0,0.818,1.0,0.134,0
R26694,U1198,S1,2024-03-27 07:53:00,2,0,0,3,27,wind,warm,calm,0,0.818,0.967,0.179,0
R26695,U2782,S1,2024-02-23 23:56:00,4,0,0,2,18,clouds,mild,calm,0,0.818,1.0,0.061,0
R26696,U1241,S1,2024-01-08 08:24:00,0,0,0,1,24,clouds,cold,breezy,0,0.818,1.0,0.048,0
R26697,U2443,S2,2024-02-28 17:51:00,2,0,0,2,28,sun,cold,breezy,0,0.238,1.0,0.024,0
R26698,U1188,S5,2024-02-05 14:00:00,0,0,0,2,42,wind,cold,calm,0,0.0,1.0,0.012,0
R26699,U2458,S2,2024-02-24 18:27:00,5,1,0,2,42,sun,cold,calm,0,0.238,1.0,0.037,1
R26700,U1271,S4,2024-04-07 18:57:00,6,1,0,4,20,wind,mild,calm,0,0.106,1.0,0.028,1
R26701,U1399,S1,2024-04-04 08:34:00,3,0,0,4,28,wind,mild,calm,0,0.818,1.0,0.051,0
R26702,U1896,S1,2024-02-03 06:31:00,5,1,0,2,24,sun,warm,calm,0,0.818,1.0,0.025,0
R26703,U2108,S1,2024-03-24 12:58:00,6,1,0,3,20,rain,mild,calm,0,0.818,0.993,0.062,1
R26704,U1555,S3,2024-03-22 12:06:00,4,0,0,3,16,rain,warm,calm,0,0.178,1.0,0.006,0
R26705,U2841,S4,2024-01-08 18:47:00,0,0,0,1,44,wind,cold,windy,0,0.106,1.0,0.013,0
R26706,U1669,S3,2024-02-20 09:50:00,1,0,0,2,30,sun,cold,calm,0,0.178,1.0,0.067,0
R26707,U2000,S5,2024-05-10 17:38:00,4,0,0,5,20,wind,cold,windy,0,0.0,1.0,0.03,0
R26708,U2526,S3,2024-01-04 08:11:00,3,0,0,1,28,sun,mild,breezy,0,0.178,1.0,0.219,0
R26709,U1723,S1,2024-02-24 07:59:00,5,1,0,2,26,clouds,mild,calm,0,0.818,0.99,0.039,1
R26710,U1554,S2,2024-03-26 19:42:00,1,0,0,3,20,clouds,warm,calm,0,0.238,1.0,0.008,0
R26711,U2491,S1,2024-01-30 20:39:00,1,0,0,1,19,sun,mild,breezy,0,0.818,1.0,0.166,1
R26712,U2919,S4,2024-04-26 09:20:00,4,0,0,4,25,sun,mild,breezy,0,0.106,0.998,0.027,1
R26713,U2983,S3,2024-05-08 22:02:00,2,0,0,5,35,sun,cold,calm,0,0.178,1.0,0.094,0
R26714,U1148,S1,2024-03-01 08:56:00,4,0,0,3,38,rain,cold,calm,0,0.818,1.0,0.14,0
R26715,U1191,S1,2024-02-11 18:49:00,6,1,0,2,30,sun,cold,windy,0,0.818,1.0,0.093,1
R26716,U1870,S1,2024-05-19 07:34:00,6,1,0,5,37,wind,cold,breezy,0,0.818,0.991,0.104,0
R26717,U2732,S1,2024-02-08 09:22:00,3,0,0,2,25,sun,cold,calm,0,0.818,0.969,0.071,1
R26718,U2515,S4,2024-01-27 16:16:00,5,1,0,1,19,clouds,mild,calm,0,0.106,1.0,0.17,1
